timestamp,name,user_id,bar,bar_id,flow_rate,guest_estimate
2025-01-06 21:52:22,Robert Parker,25,Southie Spirits,568,34,51
2025-01-06 21:50:02,Leah Flores,58,Back Bay Barrel,567,40,72
2025-01-06 21:47:47,Austin Cooper,75,Southie Spirits,568,34,53
2025-01-06 21:44:48,Chloe Hill,353,Back Bay Barrel,567,40,82
2025-01-06 21:41:43,Megan Smith,154,Back Bay Barrel,567,40,84
2025-01-06 21:40:46,Ryan Anderson,350,Harbor & Hops,563,29,88
2025-01-06 21:34:24,Sophia Wright,14,Back Bay Barrel,567,40,21
2025-01-06 21:30:33,Lily Foster,236,Cobblestone & Co.,571,22,44
2025-01-06 21:12:53,Mia Moore,559,The Freedom Taproom,569,36,88
2025-01-06 21:08:04,Nora Ross,443,Southie Spirits,568,34,32
2025-01-06 21:06:55,Jacob Carter,145,Charles River Brew House,570,40,48
2025-01-06 21:05:30,Liam Harris,441,Fenway Tavern,565,13,26
2025-01-06 21:02:43,Michael Lopez,397,Charles River Brew House,570,40,68
2025-01-06 21:00:15,Daniel Foster,511,Harbor & Hops,563,29,64
2025-01-06 20:57:31,Madison Hall,516,Cobblestone & Co.,571,22,22
2025-01-06 20:44:33,Alex Johnson,3,Harbor & Hops,563,29,5
2025-01-06 20:41:43,Ella Mitchell,174,The Bostonian Barrel,572,31,27
2025-01-06 20:38:39,Riley Reed,284,Southie Spirits,568,34,69
2025-01-06 20:34:15,Amelia Butler,44,The Green Line Pub,566,8,32
2025-01-06 20:32:46,James Ross,525,The Green Line Pub,566,8,45
2025-01-06 20:31:39,Rachel Green,329,Cobblestone & Co.,571,22,9
2025-01-06 20:25:02,Chloe Collins,28,Back Bay Barrel,567,40,98
2025-01-06 20:24:01,Brooklyn Perry,68,Harbor & Hops,563,29,24
2025-01-06 20:20:20,Isabella Taylor,449,Back Bay Barrel,567,40,50
2025-01-06 20:19:53,Isaac Hall,316,Cobblestone & Co.,571,22,31
2025-01-06 20:14:13,Lydia Hughes,102,The Green Line Pub,566,8,30
2025-01-06 20:05:49,Jacob Rogers,31,Cobblestone & Co.,571,22,1
2025-01-06 07:59:40,Gabriella Brown,320,Charles River Brew House,570,40,95
2025-01-06 07:58:50,Jessica Clark,363,Fenway Tavern,565,13,96
2025-01-06 07:55:05,Carlos Morgan,87,Cobblestone & Co.,571,22,28
2025-01-06 07:50:13,Sophia Ward,545,Back Bay Barrel,567,40,14
2025-01-06 07:45:41,Madison Harris,159,Harbor & Hops,563,29,23
2025-01-06 07:30:25,Carlos Morgan,87,The Bostonian Barrel,572,31,34
2025-01-06 07:24:01,Benjamin Stewart,29,The Green Line Pub,566,8,90
2025-01-06 07:21:33,Liam Evans,341,Beacon Brews,564,7,61
2025-01-06 07:09:39,Madison Harris,159,The Green Line Pub,566,8,59
2025-01-06 07:00:13,Grace Hill,20,Fenway Tavern,565,13,19
2025-01-06 06:59:37,Liam Evans,341,The Green Line Pub,566,8,20
2025-01-06 06:53:58,Alexander Peterson,393,Back Bay Barrel,567,40,88
2025-01-06 06:53:45,Lucas Powell,235,Southie Spirits,568,34,47
2025-01-06 06:40:51,Mason Johnson,340,Back Bay Barrel,567,40,17
2025-01-06 06:35:50,Henry Martin,339,The Bostonian Barrel,572,31,59
2025-01-06 06:34:43,Steven Bailey,47,The Green Line Pub,566,8,3
2025-01-06 06:27:05,Rachel Green,329,Cobblestone & Co.,571,22,15
2025-01-06 06:19:59,Chloe Peterson,510,Fenway Tavern,565,13,75
2025-01-06 06:18:21,Riley Reed,284,Cobblestone & Co.,571,22,38
2025-01-06 06:15:18,Lisa Young,12,Beacon Brews,564,7,45
2025-01-06 06:10:40,Ryan White,460,Cobblestone & Co.,571,22,72
2025-01-06 06:10:35,Mia Bryant,522,Harbor & Hops,563,29,53
2025-01-06 06:07:53,David Clark,7,The Freedom Taproom,569,36,63
2025-01-06 06:02:57,Mia Foster,171,Harbor & Hops,563,29,40
2025-01-06 05:59:01,Emma Parker,494,The Bostonian Barrel,572,31,3
2025-01-06 05:58:19,Madison Hall,516,Southie Spirits,568,34,44
2025-01-06 05:55:18,Grace Wilson,164,Charles River Brew House,570,40,71
2025-01-06 05:52:30,Grace Brown,380,The Green Line Pub,566,8,57
2025-01-06 05:25:32,Penelope Collins,72,Southie Spirits,568,34,90
2025-01-06 05:20:36,Henry Baker,474,The Green Line Pub,566,8,58
2025-01-06 05:11:37,James Lewis,472,The Green Line Pub,566,8,85
2025-01-06 05:09:34,Jacob Rogers,31,The Green Line Pub,566,8,53
2025-01-06 04:46:16,Hunter Harris,321,Charles River Brew House,570,40,76
2025-01-06 04:31:55,Isabelle Brown,148,The Bostonian Barrel,572,31,53
2025-01-06 04:29:01,Ava Davis,445,Fenway Tavern,565,13,80
2025-01-06 04:27:35,Grace Green,125,The Green Line Pub,566,8,33
2025-01-06 04:22:20,Oliver Allen,112,Southie Spirits,568,34,61
2025-01-06 04:19:21,Samantha Peterson,297,Cobblestone & Co.,571,22,4
2025-01-06 04:08:54,Ethan Moore,420,Harbor & Hops,563,29,19
2025-01-06 04:08:47,Chloe Lewis,542,The Freedom Taproom,569,36,66
2025-01-06 04:02:48,Jessica Clark,363,Cobblestone & Co.,571,22,40
2025-01-06 03:51:54,Jacob Lopez,373,Fenway Tavern,565,13,87
2025-01-06 03:36:23,Alexander Carter,517,Fenway Tavern,565,13,53
2025-01-06 03:30:32,Samantha Hughes,70,The Freedom Taproom,569,36,98
2025-01-06 03:22:04,Claire Powell,84,Fenway Tavern,565,13,83
2025-01-06 03:21:48,Sophie Adams,550,Harbor & Hops,563,29,75
2025-01-06 03:21:41,Olivia Robinson,543,Southie Spirits,568,34,49
2025-01-06 03:19:05,Jack Nelson,493,The Freedom Taproom,569,36,53
2025-01-06 02:58:27,Rachel Green,329,Cobblestone & Co.,571,22,40
2025-01-06 02:56:37,Ryan White,460,Cobblestone & Co.,571,22,74
2025-01-06 02:53:31,Isaac Hall,316,The Bostonian Barrel,572,31,77
2025-01-06 02:52:23,Ella Mitchell,174,Southie Spirits,568,34,33
2025-01-06 02:43:40,Madison Bennett,54,Beacon Brews,564,7,74
2025-01-06 02:41:53,Samantha Price,530,Back Bay Barrel,567,40,4
2025-01-06 02:40:29,Hannah Lewis,299,Southie Spirits,568,34,81
2025-01-06 02:38:27,Sophie Fisher,562,Southie Spirits,568,34,90
2025-01-06 02:35:09,Megan Smith,154,Charles River Brew House,570,40,66
2025-01-06 02:19:39,Harper Murphy,526,Fenway Tavern,565,13,27
2025-01-06 02:16:19,Mason Mitchell,128,Charles River Brew House,570,40,58
2025-01-06 01:56:44,Andrew Carter,21,Beacon Brews,564,7,50
2025-01-06 01:52:51,Charlotte Ross,129,Fenway Tavern,565,13,29
2025-01-06 01:52:21,Matthew Morgan,281,Back Bay Barrel,567,40,73
2025-01-06 01:46:39,Jack Harris,108,The Bostonian Barrel,572,31,32
2025-01-06 01:41:03,Ryan Clark,233,Fenway Tavern,565,13,55
2025-01-06 01:40:18,Alyssa Foster,62,Fenway Tavern,565,13,32
2025-01-06 01:34:02,Lucas Green,446,Fenway Tavern,565,13,43
2025-01-06 01:32:40,Ryan Peterson,169,The Green Line Pub,566,8,54
2025-01-06 01:31:22,Sophie Campbell,496,The Green Line Pub,566,8,20
2025-01-06 01:28:29,Ryan Peterson,169,The Bostonian Barrel,572,31,39
2025-01-06 01:01:15,Gabriel Young,298,Fenway Tavern,565,13,20
2025-01-06 00:59:26,Caleb Green,553,The Freedom Taproom,569,36,56
2025-01-06 00:55:33,Charlotte Mitchell,383,The Freedom Taproom,569,36,77
2025-01-06 00:51:49,Aiden Brooks,180,Charles River Brew House,570,40,39
2025-01-06 00:46:37,Ethan Scott,242,Back Bay Barrel,567,40,18
2025-01-06 00:38:54,Sean Lewis,331,Southie Spirits,568,34,22
2025-01-06 00:35:12,Benjamin Wright,196,The Green Line Pub,566,8,45
2025-01-06 00:27:10,Claire Powell,84,Back Bay Barrel,567,40,72
2025-01-06 00:17:16,Zoe Lopez,132,The Green Line Pub,566,8,22
2025-01-06 00:17:05,Tyler Jones,324,The Freedom Taproom,569,36,79
2025-01-06 00:16:35,Ryan Peterson,169,The Freedom Taproom,569,36,84
2025-01-06 00:13:18,Dylan Price,283,Beacon Brews,564,7,72
2025-01-06 00:12:23,Charlotte Roberts,301,Fenway Tavern,565,13,25
2025-01-06 00:10:14,Daniel Foster,511,The Bostonian Barrel,572,31,7
2025-01-06 00:06:39,Lily Turner,123,Charles River Brew House,570,40,88
2025-01-06 00:04:44,Sophia Ward,545,Harbor & Hops,563,29,72
2025-01-06 00:03:22,Sophie Carter,190,Back Bay Barrel,567,40,90
2025-01-06 00:00:38,Lily Brooks,332,Fenway Tavern,565,13,35
2025-01-05 23:49:43,Jonathan Brooks,37,Cobblestone & Co.,571,22,22
2025-01-05 23:47:17,James Anderson,172,The Green Line Pub,566,8,33
2025-01-05 23:43:16,Ryan Hall,423,Back Bay Barrel,567,40,0
2025-01-05 23:41:28,Sophie Fisher,562,Back Bay Barrel,567,40,95
2025-01-05 23:39:56,Lydia Hughes,102,The Bostonian Barrel,572,31,40
2025-01-05 23:39:26,Grace Russell,478,The Freedom Taproom,569,36,20
2025-01-05 23:33:45,Luis Price,89,The Freedom Taproom,569,36,92
2025-01-05 23:32:52,Lily Allen,486,Cobblestone & Co.,571,22,51
2025-01-05 23:30:07,Daniel Foster,511,Beacon Brews,564,7,90
2025-01-05 23:27:23,Mila Cooper,138,Back Bay Barrel,567,40,82
2025-01-05 23:25:10,Jacob White,426,The Green Line Pub,566,8,87
2025-01-05 23:21:28,Michael Lopez,397,Fenway Tavern,565,13,86
2025-01-05 23:12:08,Abigail Lopez,351,Beacon Brews,564,7,93
2025-01-05 23:09:54,Grace Russell,478,Back Bay Barrel,567,40,42
2025-01-05 23:08:14,Alexander Thomas,413,Cobblestone & Co.,571,22,75
2025-01-05 23:06:46,Benjamin Fisher,110,Southie Spirits,568,34,56
2025-01-05 23:05:38,Lily Foster,236,The Green Line Pub,566,8,28
2025-01-05 22:56:09,Ava Turner,22,Cobblestone & Co.,571,22,20
2025-01-05 22:45:27,Nina Morgan,140,Cobblestone & Co.,571,22,57
2025-01-05 22:35:38,Alex Johnson,3,Harbor & Hops,563,29,61
2025-01-05 22:33:57,Penelope Collins,72,Southie Spirits,568,34,10
2025-01-05 22:33:14,Dylan Morgan,63,Southie Spirits,568,34,96
2025-01-05 22:31:59,Emma Wilson,338,The Freedom Taproom,569,36,25
2025-01-05 22:31:54,Eli Davis,141,The Green Line Pub,566,8,31
2025-01-05 22:11:26,Liam Evans,341,Back Bay Barrel,567,40,64
2025-01-05 22:06:11,Ethan Scott,242,The Bostonian Barrel,572,31,77
2025-01-05 21:06:07,John Smith,1,The Green Line Pub,566,8,93
2025-01-05 21:06:05,Alexander Brown,369,Back Bay Barrel,567,40,56
2025-01-05 21:01:28,Mia Morgan,463,Harbor & Hops,563,29,36
2025-01-05 21:01:00,Henry Martin,339,Charles River Brew House,570,40,3
2025-01-05 20:58:31,Mia Powell,193,Cobblestone & Co.,571,22,73
2025-01-05 20:56:48,Daniel Foster,511,The Bostonian Barrel,572,31,37
2025-01-05 20:50:53,Jasmine Lopez,76,The Freedom Taproom,569,36,2
2025-01-05 20:49:39,Grace Moore,374,Beacon Brews,564,7,51
2025-01-05 20:49:28,Joshua Brooks,503,The Bostonian Barrel,572,31,89
2025-01-05 20:47:51,Leah Hughes,347,The Freedom Taproom,569,36,67
2025-01-05 20:44:24,Grace Russell,478,Fenway Tavern,565,13,40
2025-01-05 20:35:28,Rachel Flores,287,Harbor & Hops,563,29,37
2025-01-05 20:13:50,Jacob Price,186,Fenway Tavern,565,13,79
2025-01-05 20:09:28,Madison Lopez,416,Charles River Brew House,570,40,75
2025-01-05 07:45:24,Jonathan Brooks,37,The Green Line Pub,566,8,20
2025-01-05 07:40:16,Tyler Hill,497,Charles River Brew House,570,40,43
2025-01-05 07:32:51,Mason Mitchell,128,The Green Line Pub,566,8,5
2025-01-05 07:25:18,Olivia Adams,411,Southie Spirits,568,34,40
2025-01-05 07:22:01,Riley Reed,284,Beacon Brews,564,7,32
2025-01-05 07:21:47,Ella Clark,425,Harbor & Hops,563,29,6
2025-01-05 07:19:48,Chris Walker,9,The Bostonian Barrel,572,31,5
2025-01-05 07:16:11,Brandon Murphy,45,Southie Spirits,568,34,48
2025-01-05 07:14:41,Sophie Ramirez,473,Back Bay Barrel,567,40,59
2025-01-05 07:11:15,Jessica Clark,363,Southie Spirits,568,34,55
2025-01-05 07:05:35,Ethan Carter,212,The Green Line Pub,566,8,89
2025-01-05 07:02:16,Mila Cooper,138,Charles River Brew House,570,40,64
2025-01-05 07:02:16,Benjamin Ward,173,The Green Line Pub,566,8,49
2025-01-05 06:56:30,Harper Murphy,526,Back Bay Barrel,567,40,21
2025-01-05 06:49:32,Ryan Hall,423,Southie Spirits,568,34,22
2025-01-05 06:43:03,Aaron Patterson,65,Beacon Brews,564,7,19
2025-01-05 06:40:25,Madison Reed,452,Harbor & Hops,563,29,26
2025-01-05 06:32:37,Sarah Wilson,6,Harbor & Hops,563,29,78
2025-01-05 06:32:02,Mia Bryant,522,Harbor & Hops,563,29,38
2025-01-05 06:17:51,Ryan King,134,The Bostonian Barrel,572,31,40
2025-01-05 06:14:25,Madison Clark,226,Cobblestone & Co.,571,22,74
2025-01-05 06:09:49,Mason Davis,215,Cobblestone & Co.,571,22,92
2025-01-05 05:55:43,Mason White,539,The Bostonian Barrel,572,31,35
2025-01-05 05:55:31,Zachary Collins,375,Harbor & Hops,563,29,77
2025-01-05 05:55:14,Anna Ramirez,323,The Green Line Pub,566,8,77
2025-01-05 05:52:23,Luna Reed,50,Charles River Brew House,570,40,97
2025-01-05 05:41:26,Brian Sanders,286,Fenway Tavern,565,13,29
2025-01-05 05:37:47,Samuel Torres,344,Cobblestone & Co.,571,22,69
2025-01-05 05:27:07,Lily Allen,486,The Freedom Taproom,569,36,66
2025-01-05 05:21:19,Hunter Brown,334,The Bostonian Barrel,572,31,82
2025-01-05 05:17:25,Leah Flores,58,Back Bay Barrel,567,40,12
2025-01-05 05:04:19,Madison Lopez,416,Cobblestone & Co.,571,22,88
2025-01-05 05:00:27,Lucas Harris,199,Fenway Tavern,565,13,19
2025-01-05 04:56:50,Sophie Clark,217,Cobblestone & Co.,571,22,8
2025-01-05 04:53:32,Jasmine Howard,292,Beacon Brews,564,7,8
2025-01-05 04:52:43,Liam Fisher,506,The Bostonian Barrel,572,31,14
2025-01-05 04:48:03,Sophia Hall,349,The Freedom Taproom,569,36,52
2025-01-05 04:42:36,Zoe Brown,422,Charles River Brew House,570,40,49
2025-01-05 04:36:50,Charlotte Rivera,468,Southie Spirits,568,34,7
2025-01-05 04:36:08,Isabella Morgan,192,Cobblestone & Co.,571,22,78
2025-01-05 04:29:01,Sadie Richardson,52,Cobblestone & Co.,571,22,31
2025-01-05 04:25:05,Ella Bennett,337,The Green Line Pub,566,8,7
2025-01-05 04:20:31,Mia Campbell,24,The Freedom Taproom,569,36,67
2025-01-05 04:14:41,Olivia Cooper,342,Back Bay Barrel,567,40,30
2025-01-05 04:14:26,Avery Kelly,343,Harbor & Hops,563,29,26
2025-01-05 04:08:14,Scott Coleman,61,Back Bay Barrel,567,40,5
2025-01-05 04:06:36,Matthew Anderson,546,The Green Line Pub,566,8,8
2025-01-05 04:05:02,James Scott,15,The Bostonian Barrel,572,31,13
2025-01-05 03:55:30,Daniel Garcia,558,Southie Spirits,568,34,80
2025-01-05 03:40:20,Olivia Harris,400,Cobblestone & Co.,571,22,72
2025-01-05 03:39:52,Ryan Peterson,169,Harbor & Hops,563,29,59
2025-01-05 03:37:34,Ava Phillips,168,Southie Spirits,568,34,57
2025-01-05 03:33:10,Mia Powell,193,The Green Line Pub,566,8,71
2025-01-05 03:20:44,James Peterson,408,The Freedom Taproom,569,36,17
2025-01-05 03:20:37,Daniel Cooper,462,Southie Spirits,568,34,18
2025-01-05 03:15:44,Josephine Watson,100,Harbor & Hops,563,29,55
2025-01-05 03:04:49,Lily Sanders,30,Southie Spirits,568,34,19
2025-01-05 02:46:39,Megan Taylor,191,Back Bay Barrel,567,40,41
2025-01-05 02:45:12,Ethan Brooks,378,Fenway Tavern,565,13,93
2025-01-05 02:43:45,Samantha Price,530,The Bostonian Barrel,572,31,7
2025-01-05 02:42:15,Noah Carter,467,Back Bay Barrel,567,40,97
2025-01-05 02:31:39,Avery Kelly,343,Beacon Brews,564,7,62
2025-01-05 02:21:12,Lily Davis,158,Harbor & Hops,563,29,17
2025-01-05 02:06:18,Mia Wright,224,The Freedom Taproom,569,36,16
2025-01-05 01:52:36,Victoria Perez,512,The Green Line Pub,566,8,55
2025-01-05 01:52:21,Tyler Hill,497,The Green Line Pub,566,8,83
2025-01-05 01:47:41,Mia Moore,559,The Freedom Taproom,569,36,83
2025-01-05 01:46:05,Sophia Cooper,179,Harbor & Hops,563,29,13
2025-01-05 01:38:12,Daniel Cooper,462,Harbor & Hops,563,29,9
2025-01-05 01:35:54,Madison White,407,The Green Line Pub,566,8,63
2025-01-05 01:21:06,Sarah Thomas,532,Southie Spirits,568,34,8
2025-01-05 01:16:21,Nora Ross,443,Cobblestone & Co.,571,22,25
2025-01-05 01:10:57,Sophia Clark,401,Southie Spirits,568,34,91
2025-01-05 01:09:21,Gabriel Young,298,Cobblestone & Co.,571,22,28
2025-01-05 01:07:18,Olivia Hill,389,Southie Spirits,568,34,54
2025-01-05 01:06:23,Nathan Gray,293,Fenway Tavern,565,13,6
2025-01-05 01:03:21,Lucas Harris,199,Harbor & Hops,563,29,83
2025-01-05 01:00:53,Michael Lopez,397,Back Bay Barrel,567,40,5
2025-01-05 00:52:47,James Foster,147,The Bostonian Barrel,572,31,37
2025-01-05 00:33:28,Anna Ramirez,323,Beacon Brews,564,7,15
2025-01-05 00:31:21,Ryan Cooper,399,Southie Spirits,568,34,3
2025-01-05 00:30:31,Ryan White,460,The Green Line Pub,566,8,4
2025-01-05 00:26:54,Amelia Butler,44,Charles River Brew House,570,40,19
2025-01-05 00:16:57,Lucas Powell,235,The Bostonian Barrel,572,31,59
2025-01-05 00:08:00,Liam Fisher,506,The Bostonian Barrel,572,31,24
2025-01-04 23:55:45,Justin Davis,288,Southie Spirits,568,34,41
2025-01-04 23:49:14,James Scott,15,The Bostonian Barrel,572,31,82
2025-01-04 23:39:55,Megan Lewis,398,Beacon Brews,564,7,58
2025-01-04 23:32:31,Ryan Hall,423,The Freedom Taproom,569,36,60
2025-01-04 23:23:14,Samuel Ward,39,Fenway Tavern,565,13,81
2025-01-04 23:11:28,Sean Moriarty,95,Harbor & Hops,563,29,73
2025-01-04 23:07:25,Zachary Long,528,Fenway Tavern,565,13,23
2025-01-04 23:06:19,Zoe Taylor,241,Back Bay Barrel,567,40,78
2025-01-04 22:58:26,Natalie Harris,505,Harbor & Hops,563,29,97
2025-01-04 22:35:11,Jack Hughes,185,The Bostonian Barrel,572,31,29
2025-01-04 22:28:06,Grace Wilson,164,The Green Line Pub,566,8,93
2025-01-04 22:26:03,Nora Ross,443,Southie Spirits,568,34,4
2025-01-04 22:21:05,Ella Bennett,337,Cobblestone & Co.,571,22,69
2025-01-04 22:17:55,Olivia Adams,411,Beacon Brews,564,7,57
2025-01-04 22:12:04,Amelia Scott,114,Southie Spirits,568,34,75
2025-01-04 22:06:16,Emily Brooks,518,Cobblestone & Co.,571,22,46
2025-01-04 22:01:53,Avery Thompson,537,Fenway Tavern,565,13,18
2025-01-04 21:52:08,Charlotte Collins,519,The Freedom Taproom,569,36,45
2025-01-04 21:42:36,Megan Taylor,191,Back Bay Barrel,567,40,70
2025-01-04 21:39:55,Scarlett Cox,46,The Bostonian Barrel,572,31,20
2025-01-04 21:38:59,Sophie Walker,436,Cobblestone & Co.,571,22,77
2025-01-04 21:33:31,Madison Clark,226,Back Bay Barrel,567,40,92
2025-01-04 21:29:54,Claire Powell,84,Southie Spirits,568,34,36
2025-01-04 21:21:44,Ella Gray,535,Fenway Tavern,565,13,47
2025-01-04 21:20:44,Charlotte Parker,410,Southie Spirits,568,34,62
2025-01-04 21:17:49,Laura Lewis,8,The Bostonian Barrel,572,31,50
2025-01-04 21:14:38,Emma Hall,195,Fenway Tavern,565,13,83
2025-01-04 21:10:25,Nathan Parker,345,Charles River Brew House,570,40,94
2025-01-04 21:05:12,Mason Davis,215,The Green Line Pub,566,8,85
2025-01-04 20:56:09,Adam Bryant,53,The Bostonian Barrel,572,31,31
2025-01-04 20:52:49,Oliver Walker,465,The Green Line Pub,566,8,87
2025-01-04 20:44:01,Joshua White,352,Beacon Brews,564,7,88
2025-01-04 20:36:53,Eli Davis,141,The Freedom Taproom,569,36,23
2025-01-04 20:28:20,Ava Ross,433,Southie Spirits,568,34,61
2025-01-04 20:27:24,John Alexander,277,Back Bay Barrel,567,40,69
2025-01-04 20:22:22,Chloe Peterson,510,Back Bay Barrel,567,40,16
2025-01-04 20:10:02,Liam Thomas,113,Beacon Brews,564,7,73
2025-01-04 07:52:35,Cameron Anderson,101,The Freedom Taproom,569,36,19
2025-01-04 07:39:52,Alexandra Scott,317,Cobblestone & Co.,571,22,42
2025-01-04 07:39:29,Grace Clark,152,The Bostonian Barrel,572,31,10
2025-01-04 07:34:45,Patrick Rivera,289,Charles River Brew House,570,40,96
2025-01-04 07:33:39,Natalie Harris,505,Cobblestone & Co.,571,22,35
2025-01-04 07:31:04,Emily Nelson,560,Harbor & Hops,563,29,83
2025-01-04 07:21:12,Ryan Hall,423,The Green Line Pub,566,8,6
2025-01-04 07:17:23,Jacob Green,418,Beacon Brews,564,7,43
2025-01-04 06:58:18,Robert Parker,25,Charles River Brew House,570,40,54
2025-01-04 06:38:48,Caleb Mitchell,237,The Freedom Taproom,569,36,48
2025-01-04 06:34:10,Amelia Evans,187,Fenway Tavern,565,13,54
2025-01-04 06:30:16,Mia Bryant,522,The Freedom Taproom,569,36,71
2025-01-04 06:16:39,Megan Scott,447,The Bostonian Barrel,572,31,57
2025-01-04 06:08:16,Olivia Hughes,508,Back Bay Barrel,567,40,31
2025-01-04 05:58:49,Ava Foster,415,Back Bay Barrel,567,40,18
2025-01-04 05:48:26,Mia Bryant,522,The Freedom Taproom,569,36,11
2025-01-04 05:44:37,Sophia Green,144,Charles River Brew House,570,40,9
2025-01-04 05:31:40,Aiden Mitchell,359,The Bostonian Barrel,572,31,29
2025-01-04 05:14:49,Alyssa Baker,491,Beacon Brews,564,7,1
2025-01-04 05:14:40,Anna Ramirez,323,The Bostonian Barrel,572,31,60
2025-01-04 05:11:42,Daniel Robinson,364,Cobblestone & Co.,571,22,46
2025-01-04 05:05:45,Mila Ramirez,74,Cobblestone & Co.,571,22,64
2025-01-04 04:58:17,Caleb Moore,477,The Bostonian Barrel,572,31,98
2025-01-04 04:51:33,James Harris,450,The Freedom Taproom,569,36,69
2025-01-04 04:46:16,Leah Hughes,347,The Green Line Pub,566,8,23
2025-01-04 04:36:13,Liam Johnson,417,Cobblestone & Co.,571,22,23
2025-01-04 04:29:16,Alexander Garcia,119,Charles River Brew House,570,40,42
2025-01-04 04:29:04,James Davis,219,Charles River Brew House,570,40,90
2025-01-04 04:28:12,Sean Kelly,73,Cobblestone & Co.,571,22,98
2025-01-04 04:27:35,Mia Foster,171,Southie Spirits,568,34,26
2025-01-04 04:22:44,Ryan Peterson,169,The Green Line Pub,566,8,21
2025-01-04 04:22:06,Ella Ward,304,Fenway Tavern,565,13,88
2025-01-04 04:21:34,Isabelle Brown,148,Cobblestone & Co.,571,22,24
2025-01-04 04:00:56,Mia Ward,434,Cobblestone & Co.,571,22,84
2025-01-04 03:57:52,James Anderson,172,Harbor & Hops,563,29,45
2025-01-04 03:49:21,Benjamin Russell,548,The Green Line Pub,566,8,43
2025-01-04 03:47:18,Ethan Brown,232,Charles River Brew House,570,40,64
2025-01-04 03:46:23,Emma Adams,18,The Freedom Taproom,569,36,63
2025-01-04 03:41:06,Scarlett Cox,46,Beacon Brews,564,7,41
2025-01-04 03:38:10,Amelia Green,372,Back Bay Barrel,567,40,16
2025-01-04 03:37:11,Madeline Walker,488,Cobblestone & Co.,571,22,30
2025-01-04 03:36:09,Mia Morgan,463,Charles River Brew House,570,40,27
2025-01-04 03:31:34,Jane Doe,2,Back Bay Barrel,567,40,87
2025-01-04 03:26:44,Megan Cooper,442,The Bostonian Barrel,572,31,72
2025-01-04 03:19:51,Eric Baker,291,Cobblestone & Co.,571,22,33
2025-01-04 03:15:00,Liam Thomas,113,Fenway Tavern,565,13,9
2025-01-04 02:48:09,Paisley Coleman,90,Southie Spirits,568,34,92
2025-01-04 02:37:48,Jessica Price,325,The Freedom Taproom,569,36,75
2025-01-04 02:36:53,Nora Anderson,189,Harbor & Hops,563,29,70
2025-01-04 02:34:08,Alexander Carter,517,The Freedom Taproom,569,36,85
2025-01-04 02:24:03,Nina Morgan,140,Charles River Brew House,570,40,67
2025-01-04 02:21:21,Mason White,539,Back Bay Barrel,567,40,67
2025-01-04 02:07:47,Ella Adams,502,The Green Line Pub,566,8,28
2025-01-04 01:54:33,Michael Bennett,501,The Green Line Pub,566,8,22
2025-01-04 01:48:13,Isabella Carter,231,The Bostonian Barrel,572,31,61
2025-01-04 01:42:14,Benjamin Carter,209,Harbor & Hops,563,29,85
2025-01-04 01:41:44,Madison Lopez,416,Southie Spirits,568,34,11
2025-01-04 01:38:37,James Miller,230,Back Bay Barrel,567,40,50
2025-01-04 01:37:38,Mila Ramirez,74,Harbor & Hops,563,29,34
2025-01-04 01:33:59,Sophie Ramirez,473,Beacon Brews,564,7,11
2025-01-04 01:29:20,Ella Clark,425,Fenway Tavern,565,13,7
2025-01-04 01:27:42,Ava Davis,445,The Green Line Pub,566,8,52
2025-01-04 01:24:43,Ava Hall,557,Fenway Tavern,565,13,94
2025-01-04 01:22:17,Megan Walker,221,Cobblestone & Co.,571,22,8
2025-01-04 01:20:29,Caleb Carter,182,Fenway Tavern,565,13,32
2025-01-04 01:14:29,Kyle James,55,Back Bay Barrel,567,40,72
2025-01-04 01:13:21,Madison Cooper,435,The Freedom Taproom,569,36,39
2025-01-04 01:12:47,Hailey Russell,64,Back Bay Barrel,567,40,78
2025-01-04 01:05:08,Logan Morris,97,Harbor & Hops,563,29,94
2025-01-04 01:01:05,Tyler Hill,497,Cobblestone & Co.,571,22,94
2025-01-04 00:52:52,Sophie Walker,436,The Freedom Taproom,569,36,61
2025-01-04 00:50:57,Amelia Morgan,214,Fenway Tavern,565,13,58
2025-01-04 00:50:35,Caleb Carter,182,The Freedom Taproom,569,36,71
2025-01-04 00:44:34,Harper Murphy,526,Fenway Tavern,565,13,12
2025-01-04 00:43:35,Gabriel Young,298,Back Bay Barrel,567,40,34
2025-01-04 00:40:45,Grace Lewis,412,Harbor & Hops,563,29,27
2025-01-04 00:31:38,Paul Wood,51,Back Bay Barrel,567,40,18
2025-01-04 00:29:34,Liam Walker,194,Beacon Brews,564,7,47
2025-01-04 00:28:01,James Mitchell,556,Back Bay Barrel,567,40,32
2025-01-04 00:12:23,Ava Harris,220,Charles River Brew House,570,40,21
2025-01-04 00:09:51,Logan Morris,97,Back Bay Barrel,567,40,74
2025-01-04 00:05:24,Jasmine Lopez,76,Beacon Brews,564,7,36
2025-01-03 23:13:44,Amelia Green,372,Fenway Tavern,565,13,23
2025-01-03 23:13:26,Mia Scott,381,Fenway Tavern,565,13,9
2025-01-03 23:04:06,Isabella Carter,231,Cobblestone & Co.,571,22,99
2025-01-03 23:02:39,Penelope Collins,72,The Freedom Taproom,569,36,97
2025-01-03 23:01:10,Logan Morris,97,The Freedom Taproom,569,36,60
2025-01-03 22:58:27,Ava Harris,220,Harbor & Hops,563,29,24
